particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,año,ncodi,tipo_hospitalizacion
0.0,0.0,0.0,0.0,0.0,2020,1058.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,261.0,hospdia
,0.0,,,,2020,730.0,hospdia
,0.0,,,,2020,577.0,hospdia
,0.0,,,,2020,788.0,hospdia
,0.0,,,,2020,865.0,hospdia
,0.0,,,,2020,979.0,hospdia
,0.0,,,,2020,998.0,hospdia
,0.0,,,,2020,1072.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,221.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,506.0,hospdia
0.0,0.0,0.0,0.0,9172.0,2020,727.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,355.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,487.0,hospdia
3006.0,53561.0,24190.0,29371.0,8980.0,2020,938.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,999.0,hospdia
4964.0,370641.0,367833.0,2808.0,62599.0,2020,798.0,hospdia
573.0,17372.0,13327.0,4045.0,0.0,2020,504.0,hospdia
17104.0,238600.0,238600.0,0.0,0.0,2020,247.0,hospdia
964.0,29426.0,29426.0,0.0,0.0,2020,216.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,65.0,hospdia
987.0,1146.0,948.0,198.0,0.0,2020,472.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,427.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,491.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,551.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,106.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,819.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,836.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,915.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,942.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1140.0,hospdia
0.0,129882.0,129882.0,0.0,0.0,2020,748.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,198.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,871.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,948.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1051.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1083.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1096.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1159.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,679.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,176.0,hospdia
21304.0,0.0,0.0,0.0,3240.0,2020,537.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,608.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,596.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,749.0,hospdia
6752.0,6268.0,2864.0,3404.0,6033.0,2020,758.0,hospdia
17607.0,14616.0,14616.0,0.0,0.0,2020,1104.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,567.0,hospdia
1438.0,8490.0,0.0,8490.0,1070.0,2020,677.0,hospdia
184.0,0.0,0.0,0.0,0.0,2020,670.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,588.0,hospdia
20935.0,1256.0,0.0,1256.0,1675.0,2020,753.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,887.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,245.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,603.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,426.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,232.0,hospdia
65645.0,924764.0,848106.0,76658.0,0.0,2020,288.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,246.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,284.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,18.0,hospdia
36271.0,182697.0,182697.0,0.0,0.0,2020,356.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,401.0,hospdia
25188.0,71883.0,62538.0,9345.0,33206.0,2020,733.0,hospdia
0.0,136915.0,136915.0,0.0,0.0,2020,243.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,380.0,hospdia
225385.0,1817624.0,1817624.0,0.0,0.0,2020,716.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,534.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,185.0,hospdia
567661.0,5760888.0,5760888.0,0.0,310100.0,2020,258.0,hospdia
,0.0,,0.0,0.0,2020,505.0,hospdia
281948.0,2307364.0,2307364.0,0.0,0.0,2020,268.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,602.0,hospdia
2550.0,51510.0,51510.0,0.0,0.0,2020,254.0,hospdia
72580.0,5633637.0,5633637.0,0.0,0.0,2020,705.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,133.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,33.0,hospdia
65640.0,67715.0,67715.0,0.0,0.0,2020,143.0,hospdia
